출처,작성자,날짜,내용,공감,답글수,원댓글ID
광고,@user-sl7uk3og1c,2023-07-22,"와 진짜 멋지네요~이제 K애니로 세계로
나가봅시다~ㅎㅎLG화이팅",,,
광고,@user-uv4lw2ej5q,2023-07-22,더 만들어줘!!!!!!!!!!!!!!!!,,,
광고,@user-qh4wc8wm2t,2023-07-22,디즈니에서 안만들어주니 꾸역꾸역 만든거 좀 미개,4,,
광고,@bbang-lu4uc,2023-07-22,"그게 왜 미개한 거임? 오히려 능력있는 거지. 능력이 있으니까 스스로 만든
거임.",1,,
광고,@saiko-rz7jb,2023-07-22,@bbang-lu4uc부모 안계셔서 저렇게 까칠함;;; 님이 이해하셈.,,,
광고,@oova7303,2023-07-22,"디즈니 애니메이터가 만들엇는데
머라는",,,
광고,@user-zo6ow3jh1d,2023-07-22,"배가 풍랑을 만나면 걍 그 배는 수장되는데 그걸 여자아이를 인신공양을 해서 순..순수한 존재니까 선원 전체를
먹지말고 깨끗한 얘를 대신 드세요 하고 용한테 바친건데. 날씨랑 주인공의 태도가 다르면 이건 심청이에서 그냥 다른애가 되어 버리는데. 굳이 가져오고
싶었으면 용궁씬을 찍는게 나았을 것을. 용궁에서 어머니도 만나고 편하게 지내다가 아버지 걱정되어서 다시 뭍으로 나간다면 약간 희망적이고 기대감과
목적의식을 가진 심청이겠지만... 인당수가 입수해도 무사한 곳이 아닌 무시무시한 곳이어야 한다는 선입관이 워낙 깊어서 이거 잘 모르겠다. 심청가에서도
그런 대목이 있었지. 내가 이리 죽어도 아버지가 눈 뜨면 원이 없겠다. 아버지보다 먼저 죽는 불효녀를 용서하시오 저쩌구. 심청이가 효녀가 아니라 해녀나
상단 출신 혹은 물 속에서도 호흡이 가능한 초능력자라고 외국인들이 오해하지 말았으면. 정말 그런설정인가? 심청이 출생이 비범하니 못할 건 없지만
여기서? 음....",10,,
광고,@user-tj8nl5nq6w,2023-07-22,완성본이 궁금하다 와 디즈니에서 만든줄 너무 잘만듬 ㅜㅜ,,,
광고,@bboyoung54,2023-07-22,"애니메이션 나오면 볼거에요~~~
만들어주세요!!",1,,
광고,@user-qm7yp3tw8s,2023-07-22,"공양미 300석에 팔려 자살하는 심청이를 이리 포장하다니 자본주의의 힘이란. 광고란것이 사람들한테 미칠 여파를
고려해서 더 진지하게 판단해야 하는 거 아닌가? 사탄도 울고갈 광고 진심.",3,,
광고,@user-ke4ndsem3s,2023-07-22,"결국은 디즈니 그림체 파쿠리에 여러 전래동화 중 인신공양;;; 현재의 시점으로 보면 마냥 아름다운 얘기만은
아닌데? 참., 전래동화는 전래동화로 봐라! 친다면 디즈니 파쿠리는 어쩔거임?",5,,
광고,@user-ke4ndsem3s,2023-07-22,"다들 디즈니 제작인줄로만 알고있는데? 그만큼 파쿠리가
확실함",,,
광고,@oova7303,2023-07-22,"파쿠리가 아니라 디즈니 애니메이터(최영재)분께서 이 프로로젝트에
참여하신겁니다",,,
광고,@park-yi7ek,2023-07-22,"구매욕구가 상승하네요
똑똑하고 착한 마케팅이라
기분좋습니다",,,
광고,@JoejungE,2023-07-22,와 역시 LG,,,
광고,@user-iu9pr4gh9p,2023-07-22,"그런데 왜 하필 심청전으로 했을까?
솔직히 인신공양 장면 보기 좋지 않고
외국인들도 경악할텐데
중국인이 저렇게 나오면 중국쪽에서도 싫어할꺼고",3,,
광고,@user12p43i2ck,2023-07-22,"제정신이냐? 죽음을 미화하네ㅋㅋㅋㅋㅋ죽는게 새로운 모험? 어휴 재미교포가 몰랐다면 대기업에서 걸러야지 뭔
아름다운 이야기라고 당당하게 광고하는지",5,,
광고,@hyung2401,2023-07-22,"ㄹㅇ 개그컨셉도 아니고 찐으로 뮤지컬 컨셉잡고 저 지랄하는데 디즈니 스타일
이쁘다고 빨리는게 웃김",1,,
광고,@hyung2401,2023-07-22,"@MRCgrrrrrrrrr코코 - 죽은자를 기리는 축제, 밝은분위기로 표현하면서도 죽음이란 주제를 가볍게 여기지 않음
심청 dive - 인신공양 강제자살이 주제이면서 맥락도 없이 희망찬 노래부르며 바다에투신
죽음이 나오는게 문제가 아님",1,,
광고,@user-vh5jh3fc6r,2023-07-22,페르소나3?,,,
광고,@onanaonau,2023-07-22,"심청이를 필두로 평강프린세스도 좋을것같고.. 공룡환장하니까 아기공룡둘리도..달려라하니 이것도 디즈니식으로
각색해서 풀어내면 참 재밌을것 같은데 말이죠ㅋ",1,,
광고,@CUT-CAT,2023-07-22,"이모든 광고를 기획 한 기획자가 진짜 개천제다 엘지가 드디어 마케팅을 하면 할수 있다구 !!!!! 어마어마하다
정날",,,
광고,@user-pu7nk6sx9d,2023-07-22,"이 스토리를 이렇게 미화하고 포장하냐; 왜 심청전을 택했는지 뻔해 그냥 비쥬얼적으로 적당해서 그러잖아 뭔
각색이니 여행이니해; 장난하나",10,,
광고,@user-ir4lq1mb6v,2023-07-22,"? 그럼 어쩌라는
거임",1,,
광고,@luvluvdarling5238,2023-07-22,"딸 팔아먹는 게
심청전",4,,
광고,@user-pq3vh4kt2h,2023-07-22,"광고는 좋을지 몰라도 성능이나 불량률은 심각하고 피해준 것에 대해서 엘지는 국내인에게 호구로 보며 깔보는
태도를 하는 겁니다. 제대로 망하길 바라고 해외에서 장사질 하세요. ㅋㅋㅋ",2,,
광고,@user-pt7cf5sf6z,2023-07-22,멋있네 진짜,2,,
광고,@_moodmood_,2023-07-22,더 보고싶어,,,
광고,@user-oq2hg2rq5w,2023-07-22,"겨울왕국 그림체베끼고 겨울왕국1 안나 장면 오마주?표절한거
킹받네",8,,
광고,@mintcastle2490,2023-07-22,네네 킹받으세요~ㅎ,,,
광고,@lupin9305,2023-07-22,"일단 기술적으로 디즈니 공주들 그래픽 따라한 것 같은데 매번 질끈 감았다 뜨는 눈에 고정된 머리카락 도옹그란
입 표정도 거의 없고 어색하기 짝이 없네요. 중간에 갈매기도 아닌것 같고 정체모를 새도 역시 디즈니 따라한 것 같은데 왜 나왔는지 모르겠고 실소만
나옵니다. 서사에 있어서도 앞뒤(가 있는지도)모르겠지만 원전 심청전 내용 자체가 아들은 귀하기 때문에 여자를 인신공양으로 내모는, 그래서라도 부모를
봉양하라는 조선시대식 남존여비, 열녀사상으로 현대의 관점에서 볼 때 문제가 많습니다. 그런데 그거를 심청이 마치 주체적인 것처럼 ‘남자 손’ 뿌리치고
“막을 수 없”다느니 “지켜보”라느니 하면서 뛰어드는데.. 임산부한테 육아휴직은 회사에 부담된다고 권고사직하니 “내 발로 걸어 나가겠습니다”하고 사표
던지면 주체적인 여성이 되나요? 저 짧은 서사에서 담을 수 없는 시스템에 대한 비판 없이는 오히려 그에 동조될 뿐이고 애초에 주제와 원전부터 잘못
잡았다고 밖에 할 수 없습니다. 이걸 세계적으로 어필해보겠다고 영어노래까지 지은것 같은데.. 한국 애니메이션은 아직 갈 길이 많이 남긴
했네요",5,,
광고,@user-dr5fi7fz4e,2023-07-22,"이게 영화였으면 비판 받을 수 있지만 그냥 광고임ㅋㅋ 실제 심청 노래랑
디즈니모습으로 유명해진 사람 섭외해서 광고식 스토리텔링한것
뿐임",1,,
광고,@pittz4113,2023-07-22,"입은 좀 이상하긴함
ㅋㅋ",,,
광고,@user-nb6gu1wz7b,2023-07-22,심청이 왤케 이뻐졌어,,,
광고,@EVAN-qm6tv,2023-07-22,"그러고보니 디즈니 전설의 시작이 수십년전 백설공주였는데..
우리도 너무나 백설공주 이상의 아름다운 전래동화가 엄청나게 많네요..
언젠간 디즈니에서 만들어주길...",,,
광고,@pengdori1004,2023-07-22,"LG가 정신이 나간것 같다.. 지금 시대가 어느 시대인데;; 산채로 사람을 강제 살인희생 시키는 인신제사
내용을 광고로 삼은건지 이해가 가질 않는다. 심청의 이야기의 골자는 지독한 세뇌식 유교적 관점에서 나온 필요
악이다.",5,,
광고,@Mafadubufu,2023-07-22,"스토리 자체는 후반에 나오는 사람이 각색해서 만든 노래로
영상만든듯",1,,
광고,@WooYaDaBOY,2023-07-22,"언제부터 심청이가 서양여자였냐? ㅋㅋㅋ 거기에 동양인 묘사한거 보소 ㅋ 디즈니 베끼려면 적당히 베껴야지
인종차별적인 묘사한거 까지 그대로 가져다 베꼈네 ㅋㅋㅋ 또 오마주라고 표현하것지 ㅋㅋ 진절머리난다. 조금만이라도 미감 있는 사람이 본다면 디즈니랑
비교가 안되는 흉내만낸 허접한 퀄리티라는거 딱보일텐데 캐릭터 디자인, 노래 비슷하게 해놓으니까 그저 디즈니인줄 알았다느니 퀄리티 디즈니 수준이라느니
찬양하는거 보면 도그피그 영업 개꿀이죠?",8,,
광고,@ssssol3871,2023-07-22,영화로 만들어주세요,1,,
광고,@sunghyunkim_8314,2023-07-22,"진짜 디즈니 애니메이션으로 만들어졌으면 좋겠네요!! K-애니로 발돋움하기를
기원합니다.",1,,
광고,@user-ww8pf3ct1v,2023-07-22,굿 넘 좋다,,,
광고,@user-xy8km4zd1e,2023-07-22,한국적인 거로 이렇게 만드는거 너무 좋아ㅠ,,,
광고,@user-uu7gr5od9s,2023-07-22,땡큐 엘쥐 그뤰 뜨뤼씩스틴,2,,
광고,@user-tz2ps6bc4x,2023-07-22,퀄리티 대박,,,
광고,@user-rl1bn4jx1j,2023-07-22,줄리아 사랑하고 고맙습니다,1,,
광고,@jamesjeong281,2023-07-22,"엘지 마케팅 제대로 하네 ㅎㅎㅎ . 이기회에 줄리안 류 라는분을 알게
되었네요",,,
광고,@user-xg1sg4bu4d,2023-07-22,우아심청이가다시태었낫다,2,,
광고,@name_da,2023-07-22,"노래랑 애니메이션이 딱 알맞은듯
처음에 디즈니 영화인줄 알았오...",,,
광고,@chiominho3532,2023-07-22,"얼른..풀버전 내주세욤 이거 부르신분ㅠㅠㅠ너무좋아 다이브
부분이!!",2,,
광고,@winter_sound126,10개월 전,아름다운 세상이당~,,,
광고,@envyam,2023-07-22,"자 이제 심청전 애니메이션 풀버전을 만들어 상영해주시죠.
테잌마머니!!!!ㅎㅎㅎㅎㅎ",1,,
광고,@junghyun2349,2023-07-22,영화 가즈아~~,,,
광고,@user-su3dw5mn9x,2023-07-22,"디즈니 신작 에니인 줄 알았는데.. 심청전..그래도 넘
좋네요...ㅎㅎㅎㅎ",2,,
광고,@user-cu9no9iw2z,2023-07-22,고무신 벗을때 왜케 울컥하냐ㅜㅜ,,,
광고,@mingko9428,2023-07-22,뭐지 되게 멋지다,,,
광고,@kim0001,2023-07-22,"0:36이부분 너무
좋다",,,
광고,@user-yl1rd4wr3q,2023-07-22,LG 마케팅팀 요즘 왜케 열일하는 거지 ㅇ.ㅇ..!,,,
광고,@user-ig9el6yx9m,2023-07-22,대박,,,
광고,@user-id7zu9ci4x,2023-07-22,"와..... 이런 그래픽으로 견우와 직녀 같은 전래동화 작품 하나 만들자! (feat.
한복)",1,,
광고,@jinisa8709,2023-07-22,"엘지 제대로 써먹네여ㅋ 근데 애니와 브금퀼이 고퀼이다 진짜 제작되면 어떨까
싶긴함",2,,
광고,@koodj2548,2023-07-22,lg가 만든 광고중에 이번건 탑이다~~!!!,,,
광고,@AD-tj2yu,2023-07-22,ㅋㅋㅋ 광고 보다 왔는데.... 흥미롭긴 하네 ㅋㅋㅋ,,,
광고,@WilltoSurvive51,2023-07-22,"이건 LG 칭찬합니다.
구회장님 +1점",2,,
광고,@wijek7675,2023-07-22,"노래 좋네요.
풀영상을 보니 더 나음.",,,
광고,@catherinej7748,2023-07-22,와 아름답다,1,,
광고,@sunlee5030,2023-07-22,힘을 숨기고 있으셨군요..?,,,
광고,@user-yt6jn1tk3o,2023-07-22,풀버전 만들어줘요 ㅠㅠ,,,
광고,@redmist_0,2023-07-22,와 진짜 디즈니 느낌난다 광고인데 더 보고 싶네,,,
광고,@user-kd5lw5hd9x,2023-07-22,미쳤다 진짜 ㄷㄷ 소름 ...,,,
광고,@user-fi3jv2fh8p,2023-07-22,"엘지가 물들어올때 노를 안저어서 그렇지.. 뒤에서 조용히 일 잘함... 엘지의 선행은 너무너무
많음..",1,,
광고,@yn6801,2023-07-22,광고보고 검색해서 옴 진짜 쩐다,2,,
광고,@user-rl1bn4jx1j,2023-07-22,지렸음 애니메이션 으로 만들었으면 좋겠어요,2,,
광고,@user-wo9bk2nh3d,2023-07-22,미친 엘지 진짜.. 사랑한다,,,
광고,@meowmeowing,2023-07-22,"전곡을 듣고 싶은데.....ㅠㅠ 너무 좋아요 중독성이
강하네요",1,,
광고,@ccwbros,2023-07-22,쩌네요.,1,,
광고,@user-fx2qp8lf7b,2023-07-22,이 노래를 직접 불렀다고? 대박!,,,
광고,@shylow9705,5개월 전,"솔직하게 디즈니보다 LG에서 또 한번의 일을 내 줬으면 해요 항상 LG를 응원할수 밖에
없는",,,
광고,@Jia_1205,3개월 전,넘 조은ㄷ....ㅠㅠㅠㅠ,,,
광고,@nerohaha1,2023-07-22,풀버전 빨리,,,
광고,@ROBAKSA,2023-07-22,한 편 제대로 만들어줘용ㅋㅋ,,,
광고,@user-yo7ct5if3i,2023-07-22,그램 사고싶다,1,,
광고,@jayjay-ci8ol,2023-07-22,엘지 !!유ㅏ우!!,2,,
광고,@flynow11able,2023-07-22,오 캐릭터 너무 이뻐,,,
광고,@user-en2jf7of3m,2023-07-22,심청이노래좋아요,,,
광고,@user-um2zw4bg1n,2023-07-22,"상상이 현실이 되어 흐믓하네요 애니메이션 화질도 좋고 노래도
괜찮았어요",1,,
광고,@finch1004,2023-07-22,"딸아이가 30번째 보고 있어요 이거 왜 다음거 없냐고......... 살려주세요 어서
만드셔야합니다",,,
광고,@ramYul1021,2023-07-22,"유튜브 광고나오는거 보고 엘지래서 깜놀
영상이고 노래고 완전 디즈니풍이네",,,
광고,@user-rd7yv3uk5h,2023-07-22,"우리나라 전래동화들 저런식으로 애니메이션으로 만들어서 상영하면 좋겠다..디즈니 뛰어넘는
퀄리티네..",1,,
광고,@SuperJunu,2023-07-22,"목소리가 일단 디즈니자나..........ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
워메",,,
광고,@user-eb5wq6lp9n,2023-07-22,"와~~ 내가 왜 울컥함난 디즈니가 만든줄알았지! 디즈니는 심청전애니 만들자!!! 아님 엘지 에서 만들어주시던가요! 엘지가 벌인 일이니 해결해주셈!!!! 완결까지 보고싶은데
어쩔거냐구요!
대신 앞으로 노트북은 무조건 그램으로 갑니다",,,
광고,@user-qd7uf9yb2g,2023-07-22,와...LG,2,,
광고,@mochuisle6513,2023-07-22,"역시 LG전자~언제나 줄곧 새로움에 대한 도전을 해왔지....
벌써 LG 휴대폰이 그리워진다~~
삼성이 가지고 있지 못한 새로움의 혁신~~
언젠간 다시 부활하길 기다린다~",,,
광고,@shinhan_card,2023-07-22,숨참고 럽 다이브~ 아아아아아~,1,,
광고,@arsun1080,2023-07-22,"전에 봤던 레드슈즈 라는 한국산 애니메이션과 비슷한
느낌이네요",,,
광고,@lovehaso,2023-07-22,"아 이거로 진짜 디즈니에서 심청이 애니메이션 나왔으면 좋겠다 ㅠㅠ 심청이 진짜 슬픈
애니인데",1,,
광고,@skyhanul5836,2023-07-22,LG 칭찬해,1,,
광고,@user-yb7gq6hs8k,2023-07-22,눈물 날뻔...,,,
광고,@user-vv2ym7gm1j,2023-07-22,"가사가 영어여서 디즈니인가....했는데 아니었구만.....노래도 애니메이션도
완벽하다",2,,
광고,@user-gw9tk1ek4m,2023-07-22,"엘지… 영화 만들어볼 생각없어요..? 투자해서 영화 풀타임 한번 만들어봅시다 ㅠㅠㅠ 보러갈게요 ㅠㅠㅠㅠ
세번볼게요 ㅠㅠㅠ 진짜 보고싶다 디즈니 말고 우리나라 전래동화로 만들어진 영화 ㅠㅠㅠ",,,
광고,@user-rn6sc5vb1l,2023-07-22,대한민국 친구들 우리기업들 흥하자^^♡,,,
광고,@MOON-wk1hv,2023-07-22,풀버전 내놔,,,
광고,@user-og4kk4ws9m,2023-07-22,롤 다이브전에 마음을 잡기위해 봅니다,1,,
광고,@kbelldandy,2023-07-22,"심청전을 이어 콩쥐팥쥐, 우렁각시, 해와달 등등 시리즈 나왔으면
하네요~",,,
광고,@user-vj8jk7fh8j,2023-07-22,"엘지 광고팀자르고 외주맡겼나요? 내가 알던 엘지광고가맞냐? 가슴이
웅장해진다",1,,
광고,@Chris_99024,2023-07-22,제발 이대로 단편 영화라도 나왔으면,,,
광고,@morihouse,2023-07-22,애니메이션 나왔으면 좋겠어요!!!,2,,
광고,@user-vr2br4sv7j,6개월 전,"난 여기에서 심청이의 관점이 새롭게 바뀐 게 너무 마음에
들었음",,,
광고,@itsjustjason7938,2023-07-22,"순간 D즈니인줄 ;;
ㄹㅇ 겁나 잘만듬 ㄷ",,,
광고,@user-nb6gu1wz7b,2023-07-22,"근데 ㅋㅋㅋㅋㅋㅋ 심청이 뛰어내릴때 치마 올라가는거
개웃곀ㅋㅋㅋㅋ",,,
광고,@NextLevel_99,2023-07-22,엘지 미쳤다 와 대박,,,
광고,@Ninayoung8866,2023-07-22,멋쪄용♡,,,
광고,@kmk6603,2023-07-22,"진정 한국인의 딸입니다. 그녀의 무긍한 발전과 성장을 기원합니다.
할머님과 가족의 건강도 기원합니다.
우리의 스토리를 가장 한국적으로, 우리 영화사에서 제작, 디즈니를 뛰어넘는 애니에서의 또 다른 오징어를 만들어 주시길 부탁드립니다.
LG도 잘했습니다. LG의 발전도 기원합니다.",1,,
광고,@user-lz7rg6os4v,2023-07-22,흥해라 엘쥐~~~알쥐~~~?,1,,
